Country,Rank,Account,Title,Link,Subscribers count,Views avg.,Likes avg.,Comments avg.,Shares avg.,Scraped
All,-0.053666748365443946,oli_natu,Oli Natu,https://www.tiktok.com/@oli_natu,0.01387238928496596,-0.10663164639661013,-0.057059684684951255,-0.3938956573464107,-0.05412737628368022,2022-02-07 16:54:35.641971
All,-0.05020437750315724,myggglf,meyes,https://www.tiktok.com/@myggglf,-0.6311578105184087,-0.06405276001650823,-0.34752196168977595,-0.0591092451222707,-0.054723421932921686,2022-02-07 16:54:35.641971
All,-0.04674200664087053,oblomoffrecipe,oblomoffrecipe,https://www.tiktok.com/@oblomoffrecipe,-0.19766720170741436,-0.21307886234686488,-0.3129191891943915,-0.3938956573464107,-0.035053915507953386,2022-02-07 16:54:35.641971
All,-0.043279635778583826,interesting.thingsz,News For You 🌍,https://www.tiktok.com/@interesting.thingsz,-0.30803568396430847,-0.21307886234686488,-0.2020754532340728,-0.14924404841338532,-0.05591551323140462,2022-02-07 16:54:35.641971
All,-0.03981726491629712,yefersoncossio,Yef,https://www.tiktok.com/@yefersoncossio,0.298990968448609,0.1488416718840013,-0.08433987876844937,-0.3938956573464107,-0.05887189965164227,2022-02-07 16:54:35.641971
All,-0.03635489405401041,elinaageeva,ELLI,https://www.tiktok.com/@elinaageeva,-0.48278578087105745,-0.2982366351070687,-0.16732910076982785,-0.4454012592270476,-0.03922623505264363,2022-02-07 16:54:35.641971
All,-0.032892523191723706,official_eudy,Eudy,https://www.tiktok.com/@official_eudy,-0.013719731279257562,-0.5785973124768496,-0.19518361472876802,-0.0076036432416337766,-0.015384409082985079,2022-02-07 16:54:35.641971
All,-0.029430152329437003,dez.thelez,Dez,https://www.tiktok.com/@dez.thelez,-0.4000094191783869,-0.5111310670075782,-0.19719373429281525,-0.25225525217465916,-0.022536956873882644,2022-02-07 16:54:35.641971
All,-0.025967781467150296,theevaelfie,Eva Elfie,https://www.tiktok.com/@theevaelfie,-0.3172330574857163,-0.2556577487269668,-0.3756636355864371,0.22417156522123238,-0.0529352849851973,2022-02-07 16:54:35.641971
All,-0.02250541060486359,hotramyun,Hotramyun,https://www.tiktok.com/@hotramyun,-0.5868080753981801,0.02110501274369558,0.004679701925070794,-0.36814285640609223,-0.06037989514422318,2022-02-07 16:54:35.641971
All,-0.019043039742576883,ryanbakery,ryanbakery,https://www.tiktok.com/@ryanbakery,-0.5566590849950052,-0.36210496467722153,-0.26553779947042105,-0.14924404841338532,-0.04101437200036802,2022-02-07 16:54:35.641971
All,-0.015580668880290178,joesantagato,Joe Santagato,https://www.tiktok.com/@joesantagato,-0.5287726484780967,-0.40468385105732346,-0.36345933823329324,-0.36814285640609223,-0.008827906941328977,2022-02-07 16:54:35.641971
All,-0.012118298018003472,priimoraa,Prii Moraa,https://www.tiktok.com/@priimoraa,0.48293843887676585,-0.14921053277671203,0.032964955790592526,-0.36814285640609223,-0.057703650179129005,2022-02-07 16:54:35.641971
All,-0.008655927155716765,tunico80,🌠Antonio Tonon🌠,https://www.tiktok.com/@tunico80,-0.17007508114319086,-0.2769471919170177,-0.21786924980872963,-0.25225525217465916,-0.04697482849278266,2022-02-07 16:54:35.641971
All,-0.005193556293430059,boywithuke,boywithuke,https://www.tiktok.com/@boywithuke,-0.33562780452853197,-0.2982366351070687,-0.1887225161300448,-0.0591092451222707,-0.057703650179129005,2022-02-07 16:54:35.641971
All,-0.0017311854311433531,jacobsutherland,Jacob Sutherland,https://www.tiktok.com/@jacobsutherland,-0.6164420128841561,-0.5324205101976291,-0.2711374182559812,-0.020480043711793006,-0.01896068297843386,2022-02-07 16:54:35.641971
All,0.0017311854311433531,mimiermakeup,Mirta Miler,https://www.tiktok.com/@mimiermakeup,0.5565174270480285,-0.04276331682645727,0.028370396787056,-0.36814285640609223,-0.06028452784034454,2022-02-07 16:54:35.641971
All,0.005193556293430059,infinite,Infinite,https://www.tiktok.com/@infinite,-0.0045223577578497225,-0.06405276001650823,-0.2266276279092211,-0.20074965029402222,-0.05916992247626301,2022-02-07 16:54:35.641971
All,0.008655927155716765,payton,“payton”,https://www.tiktok.com/@payton,0.758859644519001,-0.44726273743742534,-0.3300052054887929,0.30142996804218775,-0.043398554597333876,2022-02-07 16:54:35.641971
All,0.012118298018003472,asyrafjamall,A T A P,https://www.tiktok.com/@asyrafjamall,-0.4735884073496496,0.276578331024307,-0.3054530308136446,-0.4729567562331884,-0.05055110238823144,2022-02-07 16:54:35.641971
All,0.015580668880290178,matheusevitoriaofc,Matheus e Vitoria,https://www.tiktok.com/@matheusevitoriaofc,-0.059706598886296765,-0.21307886234686488,-0.2956895929311295,-0.26513165264481836,-0.04578273719429973,2022-02-07 16:54:35.641971
All,0.019043039742576883,veydi_rush,veydi_rush,https://www.tiktok.com/@veydi_rush,0.05066188337059732,-0.2556577487269668,-0.1407668065306323,-0.41964845828672914,-0.04697482849278266,2022-02-07 16:54:35.641971
All,0.02250541060486359,fedez,fedez,https://www.tiktok.com/@fedez,-0.1792724546645987,-0.48984162381752727,-0.21614629018240342,-0.3166372545254553,-0.024921139470848497,2022-02-07 16:54:35.641971
All,0.025967781467150296,wasyanka,Василий,https://www.tiktok.com/@wasyanka,-0.4459962867854261,-0.23436830553691584,-0.4478843599232769,-0.45827765969720685,-0.010019998239811905,2022-02-07 16:54:35.641971
All,0.029430152329437003,augustogimenez,AugustoGimenez,https://www.tiktok.com/@augustogimenez,0.40016207718409524,-0.14921053277671203,-0.07988889973377336,-0.3295136549956145,-0.0578645825044242,2022-02-07 16:54:35.641971
All,0.032892523191723706,anggun_mans,anggun✨,https://www.tiktok.com/@anggun_mans,0.5381226800052129,0.4043149901646127,-0.3673359973925272,-0.3166372545254553,-0.05651155888064608,2022-02-07 16:54:35.641971
All,0.03635489405401041,jigpx,Jigar Patel,https://www.tiktok.com/@jigpx,-0.19766720170741436,-0.2769471919170177,-0.3366098840563767,0.146913162400277,-0.05710760452988754,2022-02-07 16:54:35.641971
All,0.03981726491629712,dillajaidi,Dilla Jaidi,https://www.tiktok.com/@dillajaidi,-0.5573212958885466,-0.19178941915681394,-0.1265523896134412,-0.3295136549956145,-0.05412737628368022,2022-02-07 16:54:35.641971
All,0.043279635778583826,_vincealarcon,Vince Alarcon,https://www.tiktok.com/@_vincealarcon,-0.14248296057896734,0.1914205582641032,-0.12856250917748843,-0.4454012592270476,-0.057703650179129005,2022-02-07 16:54:35.641971
All,0.04674200664087053,rubentuestaok,Ruben Tuesta,https://www.tiktok.com/@rubentuestaok,0.23460935379875414,-0.04276331682645727,-0.2569230013387901,-0.46935136410154377,-0.04697482849278266,2022-02-07 16:54:35.641971
All,0.05020437750315724,romanlolo,Roman,https://www.tiktok.com/@romanlolo,-0.5837085605214657,-0.40468385105732346,-0.07787878016972613,-0.17499684935370377,-0.05353133063443876,2022-02-07 16:54:35.641971
All,0.053666748365443946,sibenitoo,SiBenitoo,https://www.tiktok.com/@sibenitoo,-0.24365406931445358,-0.21307886234686488,-0.31851880797995163,-0.23937885170449993,-0.04518669154505826,2022-02-07 16:54:35.641971
All,0.05712911922773065,larrywheels,Larrywheels,https://www.tiktok.com/@larrywheels,-0.5195752749566888,-0.38339440786727247,-0.3561367598214069,-0.20074965029402222,-0.027901367717055817,2022-02-07 16:54:35.641971
All,0.06059149009001736,qwer_roblox2,[pro] [sarwg]🛐,https://www.tiktok.com/@qwer_roblox2,-0.647354385289608,-0.5847286721155843,-0.3390507435270055,0.9194971906098308,-0.032073687261746066,2022-02-07 16:54:35.641971
All,0.06405386095230406,xobrooklynne,Brooklynne :),https://www.tiktok.com/@xobrooklynne,0.3357804625342404,-0.2769471919170177,-0.23954982510666759,0.005272757228525453,-0.060892494402570836,2022-02-07 16:54:35.641971
All,0.06751623181459077,sveta.marcel,Света Марсель,https://www.tiktok.com/@sveta.marcel,-0.32643043100712416,-0.021473873636406324,-0.24155994467071482,-0.40677205781656994,-0.051743193686714366,2022-02-07 16:54:35.641971
All,0.07097860267687747,madelineaford,@madelineaford,https://www.tiktok.com/@madelineaford,-0.510377901435281,-0.4685521806274763,0.30361319709266593,-0.29088445358513687,-0.05651155888064608,2022-02-07 16:54:35.641971
All,0.07444097353916418,djsandyremix,djsandyremix,https://www.tiktok.com/@djsandyremix,-0.632178718979285,-0.2982366351070687,-0.35312158047533604,0.018149157698684686,-0.04816691979126558,2022-02-07 16:54:35.641971
All,0.07790334440145089,jarvali,Jarvis,https://www.tiktok.com/@jarvali,-0.4551936603068339,-0.44726273743742534,-0.09984651540538514,-0.12349124747306685,-0.0511471480374729,2022-02-07 16:54:35.641971
All,0.08136571526373759,monika.kociolek,Monika Kociołek,https://www.tiktok.com/@monika.kociolek,-0.4184041662212026,-0.44726273743742534,-0.2675479190344683,0.22417156522123238,-0.05233923933595583,2022-02-07 16:54:35.641971
All,0.0848280861260243,hellmanretailgroup,Hellman Retail Group,https://www.tiktok.com/@hellmanretailgroup,-0.2712461898786771,-0.40468385105732346,-0.34594258203231026,0.39156477133330236,-0.0529352849851973,2022-02-07 16:54:35.641971
All,0.088290456988311,jrayssaleal,Rayssaleal💚,https://www.tiktok.com/@jrayssaleal,-0.24365406931445358,0.04239445593374653,-0.2527591822418351,-0.25225525217465916,-0.06008783277609486,2022-02-07 16:54:35.641971
All,0.09175282785059771,ugolord,⚖️ The TikTok Attorney ⚖️,https://www.tiktok.com/@ugolord,-0.19766720170741436,-0.10663164639661013,-0.39849285063525924,0.146913162400277,-0.06060043203444252,2022-02-07 16:54:35.641971
All,0.09521519871288442,antrobo10,Anthony,https://www.tiktok.com/@antrobo10,-0.6173341581157328,-0.5324205101976291,-0.40825628851777435,-0.07198564559242993,0.01739810162529543,2022-02-07 16:54:35.641971
All,0.09867756957517113,dermdoctor,Dr. Shah,https://www.tiktok.com/@dermdoctor,0.5105305594409894,0.08497334231384843,-0.3412044430599132,-0.45827765969720685,-0.046378782843541196,2022-02-07 16:54:35.641971
All,0.10213994043745783,zakuryy,Isaac Kururangi,https://www.tiktok.com/@zakuryy,-0.6218224763941798,-0.4685521806274763,-0.35886477922975674,-0.26513165264481836,-0.011212089538294832,2022-02-07 16:54:35.641971
All,0.10560231129974454,nicholas_crown,Nicholas Crown,https://www.tiktok.com/@nicholas_crown,-0.5287726484780967,0.06368389912379749,0.2583855069016033,-0.48171270855289666,-0.06035009286176111,2022-02-07 16:54:35.641971
All,0.10906468216203125,lukman_nj,lukman nj,https://www.tiktok.com/@lukman_nj,-0.34482517804993984,-0.06405276001650823,-0.19862953398142041,-0.25225525217465916,-0.05990305862483001,2022-02-07 16:54:35.641971
All,0.11252705302431795,leidys_sotolongo,Leidys Sotolongo,https://www.tiktok.com/@leidys_sotolongo,0.38176733014127956,-0.10663164639661013,-0.06481300300341915,-0.3295136549956145,-0.06025472555788247,2022-02-07 16:54:35.641971
All,0.11598942388660466,bsnano1,Nano,https://www.tiktok.com/@bsnano1,-0.6472992010484795,-0.36210496467722153,-0.28563899511089336,-0.14924404841338532,-0.04399460024657534,2022-02-07 16:54:35.641971
All,0.11945179474889137,dagibee,dagi,https://www.tiktok.com/@dagibee,-0.5563647690423201,-0.2556577487269668,-0.17163649983564333,-0.30376085405529607,-0.051743193686714366,2022-02-07 16:54:35.641971
All,0.12291416561117807,jensjulius_tejlgaard,JensJulius Tejlgaard,https://www.tiktok.com/@jensjulius_tejlgaard,-0.6078424686416398,-0.2556577487269668,-0.4016516099501906,-0.40677205781656994,-0.025517185120089964,2022-02-07 16:54:35.641971
All,0.12637653647346478,lourdasprec,LOURD,https://www.tiktok.com/@lourdasprec,0.13343824506326787,-0.574999396577731,-0.21743850990214808,0.314306368512347,-0.03863018940340217,2022-02-07 16:54:35.641971
All,0.12983890733575149,gianlucavacchi,Gianluca Vacchi,https://www.tiktok.com/@gianlucavacchi,1.3198994293248794,-0.06405276001650823,-0.28420319542228817,-0.26513165264481836,-0.05531946758216315,2022-02-07 16:54:35.641971
All,0.1333012781980382,garyowencom,Gary Owen,https://www.tiktok.com/@garyowencom,-0.4735884073496496,-0.36210496467722153,-0.3605877388560829,-0.4325248587568884,-0.02015277427691679,2022-02-07 16:54:35.641971
All,0.1367636490603249,itsizail,Izail ⚡️,https://www.tiktok.com/@itsizail,-0.21606194875023005,-0.5111310670075782,-0.35039356106698627,0.39156477133330236,-0.03624600680643631,2022-02-07 16:54:35.641971
All,0.1402260199226116,anthonnyswagg3,anthonnyswagg,https://www.tiktok.com/@anthonnyswagg3,0.09664875097763652,-0.2982366351070687,-0.33560482427435306,-0.20074965029402222,-0.04101437200036802,2022-02-07 16:54:35.641971
All,0.1436883907848983,carloscastroes,Carlos Castro,https://www.tiktok.com/@carloscastroes,0.2805962214057933,-0.23436830553691584,-0.23567316594743365,-0.5160926978082218,-0.040418326351126556,2022-02-07 16:54:35.641971
All,0.14715076164718502,suavexavier,Savvy,https://www.tiktok.com/@suavexavier,0.3173857154914247,-0.14921053277671203,-0.29583317289999,-0.30376085405529607,-0.04995505673898998,2022-02-07 16:54:35.641971
All,0.15061313250947173,cos_s1,N COS,https://www.tiktok.com/@cos_s1,-0.6462874899611246,-0.4259732942473744,-0.39389829163172274,-0.1363676479432261,-0.019556728627675324,2022-02-07 16:54:35.641971
All,0.15407550337175843,kkarrrambaby,karrambaby💕,https://www.tiktok.com/@kkarrrambaby,0.6392937887406991,-0.19178941915681394,-0.018293093092611828,-0.36814285640609223,-0.057703650179129005,2022-02-07 16:54:35.641971
All,0.15753787423404514,leanadeeb,Leana Deeb,https://www.tiktok.com/@leanadeeb,-0.32643043100712416,-0.21307886234686488,-0.06696670253632689,-0.4643295679181817,-0.051743193686714366,2022-02-07 16:54:35.641971
All,0.16100024509633185,gabimfmoura,Gabriela Moura,https://www.tiktok.com/@gabimfmoura,-0.0045223577578497225,-0.23436830553691584,-0.17881549827866916,-0.3938956573464107,-0.04995505673898998,2022-02-07 16:54:35.641971
All,0.16446261595861855,ox_zung,원정맨 WonJeong,https://www.tiktok.com/@ox_zung,2.947834542614067,-0.21307886234686488,-0.19116337560067356,-0.21362605076418145,-0.058049356655689055,2022-02-07 16:54:35.641971
All,0.16792498682090526,gb0012,gb0012,https://www.tiktok.com/@gb0012,-0.49198315439246526,-0.36210496467722153,-0.3315845851462586,-0.0977384465327484,-0.04220646329885095,2022-02-07 16:54:35.641971
All,0.17138735768319197,laurathesimp,mommy sage,https://www.tiktok.com/@laurathesimp,-0.5833682577011736,-0.40468385105732346,-0.24213426454615689,-0.26513165264481836,-0.040418326351126556,2022-02-07 16:54:35.641971
All,0.17484972854547867,barisresmiii,barış dada,https://www.tiktok.com/@barisresmiii,0.4093594507055031,0.10626278550389938,-0.31550362863388076,-0.29088445358513687,-0.057703650179129005,2022-02-07 16:54:35.641971
All,0.17831209940776538,ikendrena,Meike,https://www.tiktok.com/@ikendrena,-0.032114478322073245,-0.23436830553691584,-0.08591925842591505,-0.23937885170449993,-0.060540827469518374,2022-02-07 16:54:35.641971
All,0.18177447027005206,joshrichards,Josh Richards,https://www.tiktok.com/@joshrichards,1.7061891172240085,-0.2769471919170177,-0.12468585001825448,-0.30376085405529607,-0.054723421932921686,2022-02-07 16:54:35.641971
All,0.18523684113233876,adamw,Adam W,https://www.tiktok.com/@adamw,0.7680570180404089,-0.19178941915681394,-0.21456691052493773,-0.41964845828672914,-0.048762965440507046,2022-02-07 16:54:35.641971
All,0.18869921199462547,tylerashtonn,Tyler Ashton,https://www.tiktok.com/@tylerashtonn,-0.2804435634000849,-0.48984162381752727,-0.33258964492828225,0.5203287760348947,-0.05353133063443876,2022-02-07 16:54:35.641971
All,0.19216158285691218,preppyclaws,preppyclaws,https://www.tiktok.com/@preppyclaws,-0.4000094191783869,-0.44726273743742534,-0.33488692443005047,0.481699574624417,-0.05710760452988754,2022-02-07 16:54:35.641971
All,0.19562395371919888,hasanmucci,hasanmucci,https://www.tiktok.com/@hasanmucci,-0.5011805279138731,-0.17049997596676297,-0.3903087924102098,-0.21362605076418145,-0.0445906458958168,2022-02-07 16:54:35.641971
All,0.1990863245814856,littlejem4,LittleJem,https://www.tiktok.com/@littlejem4,-0.48278578087105745,-0.3408155214871706,-0.21700776999556654,-0.0977384465327484,-0.05651155888064608,2022-02-07 16:54:35.641971
All,0.2025486954437723,rockstar.bosa,B O S A🐐,https://www.tiktok.com/@rockstar.bosa,-0.48278578087105745,-0.5803004679320537,-0.28276739573368304,-0.21362605076418145,-0.005251633045880195,2022-02-07 16:54:35.641971
All,0.206011066306059,nabela,nabela,https://www.tiktok.com/@nabela,0.01387238928496596,-0.23436830553691584,-0.0600748640310221,-0.38101925687625143,-0.05531946758216315,2022-02-07 16:54:35.641971
All,0.2094734371683457,rawanfahmii,rawan,https://www.tiktok.com/@rawanfahmii,-0.34482517804993984,0.04239445593374653,-0.2569230013387901,-0.3423900554657738,-0.05710760452988754,2022-02-07 16:54:35.641971
All,0.21293580803063242,faryanggaa,Ryann,https://www.tiktok.com/@faryanggaa,-0.30803568396430847,-0.4259732942473744,-0.16474466133033855,-0.0591092451222707,-0.05531946758216315,2022-02-07 16:54:35.641971
All,0.21639817889291912,gordonramsayofficial,Gordon Ramsay,https://www.tiktok.com/@gordonramsayofficial,2.193649913858624,-0.14921053277671203,-0.26697359915902624,-0.2265024512343407,-0.05710760452988754,2022-02-07 16:54:35.641971
All,0.21986054975520583,danivallem,Dani Valle,https://www.tiktok.com/@danivallem,-0.34482517804993984,-0.44726273743742534,-0.4847844119204296,-0.488537200802081,0.03289528850557349,2022-02-07 16:54:35.641971
All,0.22332292061749254,louuuyoung,louuuyoung,https://www.tiktok.com/@louuuyoung,-0.6053315856702955,-0.5537099533876801,-0.4287882240648282,-0.03335644418195224,0.019782284222261283,2022-02-07 16:54:35.641971
All,0.22678529147977924,gorowok21,MAFIA BANGLADESH,https://www.tiktok.com/@gorowok21,-0.6158901704728718,-0.3408155214871706,-0.36116205873152496,0.13403676193011776,-0.0529352849851973,2022-02-07 16:54:35.641971
All,0.23024766234206595,thatlittlepuff,ThatLittlePuff,https://www.tiktok.com/@thatlittlepuff,1.457860032145997,-0.08534220320655918,-0.08060679957807594,-0.4325248587568884,-0.05651155888064608,2022-02-07 16:54:35.641971
All,0.23371003320435266,milaalawiyah,Mila Alawiyah,https://www.tiktok.com/@milaalawiyah,-0.2988383104429006,0.06368389912379749,-0.07472002085479477,-0.41964845828672914,-0.06001034684169347,2022-02-07 16:54:35.641971
All,0.23717240406663936,nattinatasha,Natti Natasha,https://www.tiktok.com/@nattinatasha,0.6668859093049226,-0.19178941915681394,-0.14536136553416884,-0.36814285640609223,-0.054723421932921686,2022-02-07 16:54:35.641971
All,0.24063477492892607,los_escachaitos,Los_Escachaitos,https://www.tiktok.com/@los_escachaitos,-0.4092067926997947,-0.2769471919170177,-0.365900197703922,-0.16212044888354454,-0.0445906458958168,2022-02-07 16:54:35.641971
All,0.24409714579121278,annaxsitar,anna x,https://www.tiktok.com/@annaxsitar,0.4093594507055031,-0.04276331682645727,0.11997441692006545,-0.4795237204729696,-0.058877860108134686,2022-02-07 16:54:35.641971
All,0.24755951665349948,kingsalmanan,Doni salmanan,https://www.tiktok.com/@kingsalmanan,-0.5721382646315346,0.23399944464420508,-0.16790342064526992,-0.5870416643987991,-0.05233923933595583,2022-02-07 16:54:35.641971
All,0.2510218875157862,raulbazanm,Raul Bazán,https://www.tiktok.com/@raulbazanm,-0.2620488163572693,0.08497334231384843,-0.2956895929311295,-0.38101925687625143,-0.054723421932921686,2022-02-07 16:54:35.641971
All,0.2544842583780729,lexychaplin,Lexy,https://www.tiktok.com/@lexychaplin,-0.3816146721355712,-0.3408155214871706,-0.1650318212680596,-0.12349124747306685,-0.059259329323649225,2022-02-07 16:54:35.641971
All,0.2579466292403596,lucasvarelaaaa,Lucas varela,https://www.tiktok.com/@lucasvarelaaaa,-0.4367989132640182,-0.44726273743742534,-0.3358919842120741,-0.4640720399087785,-0.017768591679950933,2022-02-07 16:54:35.641971
All,0.26140900010264634,mariabecerra_22,Maria Becerra,https://www.tiktok.com/@mariabecerra_22,-0.1332855870575595,-0.21307886234686488,-0.1371773073091194,-0.3166372545254553,-0.05710760452988754,2022-02-07 16:54:35.641971
All,0.264871370964933,jailyneojeda,Jailyne Ojeda,https://www.tiktok.com/@jailyneojeda,0.8784255002973032,-0.06405276001650823,-0.22145874903024254,-0.38101925687625143,-0.05531946758216315,2022-02-07 16:54:35.641971
All,0.26833374182721975,khonpetch56,ขนเพชรบ้าจี้,https://www.tiktok.com/@khonpetch56,-0.3632199250927555,-0.2982366351070687,-0.3554188599771043,-0.26513165264481836,-0.04101437200036802,2022-02-07 16:54:35.641971
All,0.27179611268950643,magaly.rds,Magaly Rodriguez,https://www.tiktok.com/@magaly.rds,-0.6027563210843013,-0.14921053277671203,-0.20609569236216727,-0.29088445358513687,-0.05813280304658286,2022-02-07 16:54:35.641971
All,0.2752584835517931,crisdevilgamer7,CrisDevilGamer,https://www.tiktok.com/@crisdevilgamer7,-0.2620488163572693,-0.36210496467722153,-0.1861380766905555,-0.07198564559242993,-0.06009975368907969,2022-02-07 16:54:35.641971
All,0.27872085441407984,lizzy.schneider,Lizzy Schneider,https://www.tiktok.com/@lizzy.schneider,-0.6259612944788133,-0.17049997596676297,0.050768871929296557,-0.4587927157160132,-0.05710760452988754,2022-02-07 16:54:35.641971
All,0.2821832252763665,agelo_9,عقـيل 👨🏾‍💻,https://www.tiktok.com/@agelo_9,-0.5990221874346098,-0.48984162381752727,-0.4638217364667942,0.3271827689825062,-0.01240418083677776,2022-02-07 16:54:35.641971
All,0.28564559613865326,volvydooya,Volvy,https://www.tiktok.com/@volvydooya,-0.5885279842466834,-0.44726273743742534,-0.15957578245135998,-0.29088445358513687,-0.0445906458958168,2022-02-07 16:54:35.641971
All,0.28910796700093994,katkatyeah,KATKATYEAH,https://www.tiktok.com/@katkatyeah,-0.5648079579349725,-0.14921053277671203,-0.04040440829713136,-0.41964845828672914,-0.057703650179129005,2022-02-07 16:54:35.641971
All,0.29257033786322667,datvilla94,🔥Đạt Villa🔥,https://www.tiktok.com/@datvilla94,-0.30803568396430847,-0.31952607829711965,-0.3241184267655118,-0.0591092451222707,-0.05233923933595583,2022-02-07 16:54:35.641971
All,0.29603270872551335,superjekitaa,Jeka 24,https://www.tiktok.com/@superjekitaa,-0.3816146721355712,-0.3408155214871706,-0.18542017684625292,-0.11061484700290762,-0.06024876510139006,2022-02-07 16:54:35.641971
All,0.2994950795878001,ianboggs,IAN,https://www.tiktok.com/@ianboggs,0.2897935949272012,-0.12792108958666107,-0.11808117145067072,-0.29088445358513687,-0.06209054615754618,2022-02-07 16:54:35.641971
All,0.30295745045008676,emilymariko,Emily Mariko,https://www.tiktok.com/@emilymariko,0.21621460675593845,-0.021473873636406324,-0.1845586970330898,-0.3938956573464107,-0.05820432852449184,2022-02-07 16:54:35.641971
All,0.3064198213123735,lossiblings_,Lossiblings🍭,https://www.tiktok.com/@lossiblings_,1.3750836704533265,-0.21307886234686488,-0.15325826382149724,-0.355266455935933,-0.05591551323140462,2022-02-07 16:54:35.641971
All,0.3098821921746602,beca,Rebeca Barreto,https://www.tiktok.com/@beca,1.2739125617178402,-0.2982366351070687,-0.23883192526236502,-0.20074965029402222,-0.05591551323140462,2022-02-07 16:54:35.641971
All,0.3133445630369469,schrodingerlee,lee || shower stomper,https://www.tiktok.com/@schrodingerlee,-0.5471673955209123,-0.2556577487269668,-0.14019248665519024,-0.38101925687625143,-0.05412737628368022,2022-02-07 16:54:35.641971
All,0.3168069338992336,owen.han,MANGIAMOH,https://www.tiktok.com/@owen.han,-0.5641457470414312,-0.17049997596676297,-0.3489577613783811,-0.4658747359746008,-0.04101437200036802,2022-02-07 16:54:35.641971
All,0.3202693047615203,apple,apple,https://www.tiktok.com/@apple,-0.5379700219995045,6.514385185709235,-0.44027462157366953,-0.5870416643987991,-0.060296448753329374,2022-02-07 16:54:35.641971
All,0.323731675623807,avani,avani,https://www.tiktok.com/@avani,3.003018783742514,-0.36210496467722153,-0.2045163127047016,-0.17499684935370377,-0.05591551323140462,2022-02-07 16:54:35.641971
All,0.32719404648609374,ajravsss,Aj Raval,https://www.tiktok.com/@ajravsss,0.08745137745622869,-0.21307886234686488,-0.14134112640607438,-0.29088445358513687,-0.05993286090729208,2022-02-07 16:54:35.641971
All,0.3306564173483804,tootymcnooty,TootyMcNooty,https://www.tiktok.com/@tootymcnooty,-0.04131185184348109,-0.4685521806274763,-0.1871431364725791,-0.3423900554657738,-0.03922623505264363,2022-02-07 16:54:35.641971
All,0.33411878821066715,dustinvogelbacher,Dustin vogelbacher,https://www.tiktok.com/@dustinvogelbacher,-0.5909284987357708,-0.5111310670075782,-0.5390576401497048,-0.41964845828672914,0.09309589907896132,2022-02-07 16:54:35.641971
All,0.33758115907295383,rachsullivan__,Rach Sullivan,https://www.tiktok.com/@rachsullivan__,-0.5563647690423201,-0.10663164639661013,-0.09553911633956964,-0.4809401245246871,-0.05531946758216315,2022-02-07 16:54:35.641971
All,0.34104352993524056,linhkool1993,Linh Kool,https://www.tiktok.com/@linhkool1993,-0.2620488163572693,0.12755222869395033,-0.18728671644143963,-0.40677205781656994,-0.06009975368907969,2022-02-07 16:54:35.641971
All,0.34450590079752724,420althea,althea,https://www.tiktok.com/@420althea,-0.5379700219995045,-0.44726273743742534,-0.3294308856133509,0.005272757228525453,-0.0445906458958168,2022-02-07 16:54:35.641971
All,0.347968271659814,lonely.moods,:),https://www.tiktok.com/@lonely.moods,-0.6157338151230077,-0.614278419263375,-0.344219622405984,0.1082839609897993,-0.00048326785194848475,2022-02-07 16:54:35.641971
All,0.35143064252210066,yamandihati,Yaman Dihati,https://www.tiktok.com/@yamandihati,-0.6237171353395897,-0.21307886234686488,-0.5381961603365417,0.4688231741542577,-0.035053915507953386,2022-02-07 16:54:35.641971
All,0.3548930133843874,cauamacedo,Cauã Macedo,https://www.tiktok.com/@cauamacedo,0.2713988478843855,-0.36210496467722153,-0.2317965067881997,-0.020480043711793006,-0.061130912662267424,2022-02-07 16:54:35.641971
All,0.35835538424667407,mattiastanga,Mattia Stanga,https://www.tiktok.com/@mattiastanga,-0.4459962867854261,-0.5111310670075782,-0.3427838227173789,-0.36814285640609223,-0.014788363433743614,2022-02-07 16:54:35.641971
All,0.3618177551089608,annemarie,ANNEMARIE,https://www.tiktok.com/@annemarie,-0.07810134592911244,-0.12792108958666107,-0.12597806973799913,-0.3423900554657738,-0.06052890655653354,2022-02-07 16:54:35.641971
All,0.3652801259712475,_nch04,𝐍𝐠𝐮𝐲𝐞̂̃𝐧 𝐇𝐚̉𝐢,https://www.tiktok.com/@_nch04,-0.2252593222716379,0.1488416718840013,-0.21729492993328756,-0.41964845828672914,-0.05921760612820232,2022-02-07 16:54:35.641971
All,0.3687424968335342,r.rikiansyah,RANS || 𝐏𝐑𝐄𝐒𝐄𝐓,https://www.tiktok.com/@r.rikiansyah,-0.4735884073496496,-0.5537099533876801,-0.4295061239091308,-0.3938956573464107,0.022762512468468603,2022-02-07 16:54:35.641971
All,0.3722048676958209,rudy_willingham,rudy_willingham,https://www.tiktok.com/@rudy_willingham,-0.2528514428358614,-0.04276331682645727,-0.21557197030696135,-0.5239473020950189,-0.0511471480374729,2022-02-07 16:54:35.641971
All,0.37566723855810763,bikedasher,Patrick,https://www.tiktok.com/@bikedasher,-0.5652770239845644,-0.021473873636406324,-0.1651754012369201,-0.3938956573464107,-0.05905667380290713,2022-02-07 16:54:35.641971
All,0.3791296094203943,rauwalejandro,rauwalejandro,https://www.tiktok.com/@rauwalejandro,0.08745137745622869,-0.40468385105732346,-0.21542839033810085,-0.11061484700290762,-0.05651155888064608,2022-02-07 16:54:35.641971
